2021-07-15 07:23:35,145 | asyncio | DEBUG | Using selector: EpollSelector
2021-07-20 01:41:43,135 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:41:43,135 | bot | DEBUG | waiting for message...
2021-07-20 01:41:46,641 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:41:46,641 | bot | DEBUG | waiting for message...
2021-07-20 01:41:48,351 | exts.assignment | DEBUG | processing ✅ for 518063131096907813
2021-07-20 01:41:48,351 | utils.planner | DEBUG | generated new key
2021-07-20 01:41:48,352 | utils.planner | DEBUG | added Assignment from `773426467492069386` with key `74487dc4`
2021-07-20 01:41:48,367 | exts.assignment | DEBUG | 518063131096907813 add/edit new assignment and passed in successfully.
2021-07-20 01:41:52,029 | utils.planner | DEBUG | returning sorted date for 773426467492069386
2021-07-20 01:41:52,151 | bot | DEBUG | creating assignment embed...
2021-07-20 01:41:52,152 | bot | DEBUG | successfully created assignment embed
2021-07-20 01:41:52,153 | bot | DEBUG | creating assignment embed...
2021-07-20 01:41:52,154 | bot | DEBUG | successfully created assignment embed
2021-07-20 01:41:53,358 | bot | DEBUG | exts.update :white_check_mark: Sucessfully update works at 773426467492069386 :
21S
2021-07-20 01:41:53,509 | exts.update | DEBUG | updated active-works for 773426467492069386
2021-07-20 01:43:22,902 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-20 01:43:24,931 | bot | DEBUG | waiting for message...
2021-07-20 01:43:32,500 | exts.assignment | DEBUG | processing ❎ for 518063131096907813
2021-07-20 01:43:40,802 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-20 01:43:42,919 | bot | DEBUG | waiting for message...
2021-07-20 01:43:43,901 | exts.assignment | DEBUG | processing 2️⃣ for 518063131096907813
2021-07-20 01:43:44,024 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:43:49,686 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:43:49,687 | bot | DEBUG | waiting for message...
2021-07-20 01:43:52,433 | exts.assignment | DEBUG | processing ✅ for 518063131096907813
2021-07-20 01:43:52,434 | utils.planner | DEBUG | added Assignment from `773426467492069386` with key `3b42e7a5`
2021-07-20 01:43:52,469 | exts.assignment | DEBUG | 518063131096907813 add/edit new assignment and passed in successfully.
2021-07-20 01:43:55,414 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-20 01:43:57,650 | bot | DEBUG | waiting for message...
2021-07-20 01:44:02,787 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:44:02,787 | bot | DEBUG | waiting for message...
2021-07-20 01:44:14,169 | exts.assignment | DEBUG | processing 3️⃣ for 518063131096907813
2021-07-20 01:44:14,298 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:44:17,845 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:44:17,846 | bot | DEBUG | waiting for message...
2021-07-20 01:44:19,135 | exts.assignment | DEBUG | processing 2️⃣ for 518063131096907813
2021-07-20 01:44:19,252 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:44:26,463 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 01:44:26,465 | bot | DEBUG | waiting for message...
2021-07-20 01:44:27,994 | exts.assignment | DEBUG | processing ✅ for 518063131096907813
2021-07-20 01:44:27,995 | utils.planner | DEBUG | generated new key
2021-07-20 01:44:27,995 | utils.planner | DEBUG | added Assignment from `773426467492069386` with key `7c3e9ff1`
2021-07-20 01:44:31,082 | exts.assignment | DEBUG | 518063131096907813 add/edit new assignment and passed in successfully.
2021-07-20 01:44:52,038 | utils.planner | DEBUG | returning sorted date for 773426467492069386
2021-07-20 01:44:52,152 | bot | DEBUG | creating assignment embed...
2021-07-20 01:44:52,153 | bot | DEBUG | successfully created assignment embed
2021-07-20 01:44:53,255 | bot | DEBUG | creating assignment embed...
2021-07-20 01:44:53,255 | bot | DEBUG | successfully created assignment embed
2021-07-20 01:44:54,378 | bot | DEBUG | creating assignment embed...
2021-07-20 01:44:54,379 | bot | DEBUG | successfully created assignment embed
2021-07-20 01:44:55,558 | bot | DEBUG | exts.update :white_check_mark: Sucessfully update works at 773426467492069386 :
32EES
2021-07-20 01:44:55,718 | exts.update | DEBUG | updated active-works for 773426467492069386
2021-07-20 07:23:24,009 | asyncio | DEBUG | Using selector: EpollSelector
2021-07-20 07:23:24,012 | bot | DEBUG | created bot base.
2021-07-20 07:23:24,039 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-07-20 07:23:24,041 | constant | DEBUG | init database succesful
2021-07-20 07:23:24,132 | utils.planner | DEBUG | triggered update
2021-07-20 07:23:24,138 | bot | DEBUG | bot subclass Created.
2021-07-20 07:23:24,143 | bot | INFO | Cog loaded: AdminCommands
2021-07-20 07:23:24,146 | bot | INFO | Cog loaded: Assignments
2021-07-20 07:23:24,147 | bot | INFO | Cog loaded: VoiceChannel
2021-07-20 07:23:24,149 | bot | INFO | Cog loaded: Debug
2021-07-20 07:23:24,150 | bot | INFO | Cog loaded: NewPatch
2021-07-20 07:23:24,238 | bot | INFO | Cog loaded: KUSNews
2021-07-20 07:23:24,240 | bot | INFO | Cog loaded: Utility
2021-07-20 07:23:24,241 | bot | INFO | Cog loaded: DayLoop
2021-07-20 07:23:24,242 | bot | INFO | Cog loaded: ErrorHandler
2021-07-20 07:23:24,246 | bot | INFO | Cog loaded: Snekbox
2021-07-20 07:23:24,247 | bot | INFO | Cog loaded: Updater
2021-07-20 07:23:24,250 | bot | INFO | Cog loaded: Help
2021-07-20 07:23:24,251 | bot | INFO | Cog loaded: Latency
2021-07-20 07:23:24,253 | bot | INFO | Cog loaded: SetUp
2021-07-20 07:23:24,268 | exts.kus | DEBUG | loaded data
2021-07-20 07:23:26,802 | utils.planner | DEBUG | returning sorted date for 562976873685057546
2021-07-20 07:23:26,809 | bot | INFO | Connected successfully
2021-07-20 07:23:26,877 | bot | DEBUG | changed bot status
2021-07-20 07:23:26,890 | utils.planner | DEBUG | returning sorted date for 728482381215826000
2021-07-20 07:23:26,964 | utils.planner | DEBUG | returning sorted date for 829749071891005512
2021-07-20 07:24:23,680 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: 55/70
2021-07-20 07:25:47,798 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: 27.5/70
2021-07-20 07:26:37,904 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: 13.75/70
2021-07-20 07:28:08,902 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: ( 80/22.4 - 25/22.4)/70
2021-07-20 07:28:25,847 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: ( 80/22.4/.5 - 25/22.4*.5)/70
2021-07-20 07:29:46,273 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: ( 0.080/22.4 - 0.025 / 22.4)/70
2021-07-20 07:30:25,779 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: 0.055/22.4
2021-07-20 07:32:51,578 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: 70*5.1
2021-07-20 07:33:26,899 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-07-20 07:33:26,900 | exts.muleval | INFO | 'py' highlighted code block
2021-07-20 07:33:26,900 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
print("Hello World, This is a scam")
2021-07-20 07:39:15,483 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: (0.080 / 22.4 - .025 / 22.4)/60
2021-07-20 07:39:44,068 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: 0.080 / 22.4 / 60
2021-07-20 07:39:59,114 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: 0.080 / 22.4 / 70
2021-07-20 07:46:10,889 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-07-20 07:46:10,889 | exts.muleval | INFO | 'py' highlighted code block
2021-07-20 07:46:10,890 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
a = 2 ** 200_000_000
2021-07-20 07:46:23,365 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-07-20 07:46:23,365 | exts.muleval | INFO | 'py' highlighted code block
2021-07-20 07:46:23,365 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
a = 2 ** 200_000_000
print(a)
2021-07-20 07:46:43,323 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-07-20 07:46:43,323 | exts.muleval | INFO | 'py' highlighted code block
2021-07-20 07:46:43,324 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
a = 2 ** 200_000_000_000_000
print(a)
2021-07-20 07:47:00,911 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-07-20 07:47:00,911 | exts.muleval | INFO | 'py' highlighted code block
2021-07-20 07:47:00,911 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
raise Exception from None
2021-07-20 07:47:15,287 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-07-20 07:47:15,287 | exts.muleval | INFO | 'py' highlighted code block
2021-07-20 07:47:15,288 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
raise MemoryError
2021-07-20 07:47:52,109 | exts.muleval | DEBUG | Eval command; Ignore black list: True
2021-07-20 07:47:52,109 | exts.muleval | INFO | 'py' highlighted code block
2021-07-20 07:47:52,110 | exts.muleval | TRACE | Eval command: Tpmonkey#2682(518063131096907813) with code:
a = 2 ** 2_000_000_000_000
2021-07-20 08:13:04,954 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-20 08:13:07,005 | bot | DEBUG | waiting for message...
2021-07-20 08:13:11,050 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:13:11,050 | bot | DEBUG | waiting for message...
2021-07-20 08:13:14,204 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:13:14,204 | bot | DEBUG | waiting for message...
2021-07-20 08:13:22,044 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:13:22,045 | bot | DEBUG | waiting for message...
2021-07-20 08:13:27,577 | exts.assignment | DEBUG | processing ✅ for 518063131096907813
2021-07-20 08:13:27,578 | utils.planner | DEBUG | generated new key
2021-07-20 08:13:27,596 | utils.planner | DEBUG | added Assignment from `562976873685057546` with key `6784308f`
2021-07-20 08:13:27,611 | exts.assignment | DEBUG | 518063131096907813 add/edit new assignment and passed in successfully.
2021-07-20 08:13:29,655 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-20 08:13:31,734 | exts.errorhand | DEBUG | Command add invoked by Tpmonkey#2682 with error CommandInvokeError: Command raised an exception: KeyError: 518063131096907813
2021-07-20 08:13:31,734 | bot | DEBUG | exts.errorhand :negative_squared_cross_mark: Command `add` invoked by `Tpmonkey#2682` with error 
`CommandInvokeError`: Command raised an exception: KeyError: 518063131096907813
2021-07-20 08:14:24,328 | utils.planner | DEBUG | returning sorted date for 562976873685057546
2021-07-20 08:14:24,435 | bot | DEBUG | creating assignment embed...
2021-07-20 08:14:24,436 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:14:25,547 | bot | DEBUG | creating assignment embed...
2021-07-20 08:14:25,548 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:14:26,671 | bot | DEBUG | creating assignment embed...
2021-07-20 08:14:26,673 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:14:27,823 | bot | DEBUG | creating assignment embed...
2021-07-20 08:14:27,824 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:14:28,920 | bot | DEBUG | creating assignment embed...
2021-07-20 08:14:28,921 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:14:30,003 | bot | DEBUG | creating assignment embed...
2021-07-20 08:14:30,003 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:14:31,169 | bot | DEBUG | exts.update :white_check_mark: Sucessfully update works at 562976873685057546 :
65EEEEES
2021-07-20 08:14:31,280 | exts.update | DEBUG | updated active-works for 562976873685057546
2021-07-20 08:17:06,805 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-20 08:17:08,805 | bot | DEBUG | waiting for message...
2021-07-20 08:17:11,083 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:11,083 | bot | DEBUG | waiting for message...
2021-07-20 08:17:16,490 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:16,491 | bot | DEBUG | waiting for message...
2021-07-20 08:17:21,429 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:21,429 | bot | DEBUG | waiting for message...
2021-07-20 08:17:23,609 | exts.assignment | DEBUG | processing 3️⃣ for 518063131096907813
2021-07-20 08:17:23,699 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:30,658 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:30,658 | bot | DEBUG | waiting for message...
2021-07-20 08:17:33,048 | exts.assignment | DEBUG | processing 2️⃣ for 518063131096907813
2021-07-20 08:17:33,152 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:34,610 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:34,610 | bot | DEBUG | waiting for message...
2021-07-20 08:17:37,723 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:17:37,723 | bot | DEBUG | waiting for message...
2021-07-20 08:17:39,033 | exts.assignment | DEBUG | processing ✅ for 518063131096907813
2021-07-20 08:17:39,034 | utils.planner | DEBUG | generated new key
2021-07-20 08:17:39,051 | utils.planner | DEBUG | added Assignment from `562976873685057546` with key `cfb243a7`
2021-07-20 08:17:39,065 | exts.assignment | DEBUG | 518063131096907813 add/edit new assignment and passed in successfully.
2021-07-20 08:17:54,704 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-20 08:17:56,924 | bot | DEBUG | waiting for message...
2021-07-20 08:17:58,513 | exts.assignment | DEBUG | processing 3️⃣ for 518063131096907813
2021-07-20 08:17:58,639 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:18:06,935 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-20 08:18:06,935 | bot | DEBUG | waiting for message...
2021-07-20 08:18:08,621 | exts.assignment | DEBUG | processing ✅ for 518063131096907813
2021-07-20 08:18:08,635 | utils.planner | DEBUG | added Assignment from `562976873685057546` with key `8aca8ba8`
2021-07-20 08:18:08,647 | exts.assignment | DEBUG | 518063131096907813 add/edit new assignment and passed in successfully.
2021-07-20 08:18:24,388 | utils.planner | DEBUG | returning sorted date for 562976873685057546
2021-07-20 08:18:24,522 | bot | DEBUG | creating assignment embed...
2021-07-20 08:18:24,523 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:18:25,637 | bot | DEBUG | creating assignment embed...
2021-07-20 08:18:25,637 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:18:26,731 | bot | DEBUG | creating assignment embed...
2021-07-20 08:18:26,731 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:18:27,825 | bot | DEBUG | creating assignment embed...
2021-07-20 08:18:27,825 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:18:28,933 | bot | DEBUG | creating assignment embed...
2021-07-20 08:18:28,933 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:18:30,041 | bot | DEBUG | creating assignment embed...
2021-07-20 08:18:30,042 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:18:31,144 | bot | DEBUG | creating assignment embed...
2021-07-20 08:18:31,144 | bot | DEBUG | successfully created assignment embed
2021-07-20 08:18:32,366 | bot | DEBUG | exts.update :white_check_mark: Sucessfully update works at 562976873685057546 :
76EEEEEES
2021-07-20 08:18:32,466 | exts.update | DEBUG | updated active-works for 562976873685057546
2021-07-20 08:21:20,193 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.planner.get_number_all()
2021-07-20 08:21:36,393 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: dir(self.bot.planner)
2021-07-21 00:43:30,959 | asyncio | DEBUG | Using selector: EpollSelector
2021-07-21 00:43:30,960 | bot | DEBUG | created bot base.
2021-07-21 00:43:30,987 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-07-21 00:43:30,988 | constant | DEBUG | init database succesful
2021-07-21 00:43:31,015 | utils.planner | DEBUG | triggered update
2021-07-21 00:43:31,022 | bot | DEBUG | bot subclass Created.
2021-07-21 00:43:31,115 | bot | INFO | Cog loaded: KUSNews
2021-07-21 00:43:31,117 | bot | INFO | Cog loaded: DayLoop
2021-07-21 00:43:31,119 | bot | INFO | Cog loaded: AdminCommands
2021-07-21 00:43:31,120 | bot | INFO | Cog loaded: ErrorHandler
2021-07-21 00:43:31,122 | bot | INFO | Cog loaded: Snekbox
2021-07-21 00:43:31,123 | bot | INFO | Cog loaded: NewPatch
2021-07-21 00:43:31,125 | bot | INFO | Cog loaded: Assignments
2021-07-21 00:43:31,126 | bot | INFO | Cog loaded: Debug
2021-07-21 00:43:31,127 | bot | INFO | Cog loaded: SetUp
2021-07-21 00:43:31,129 | bot | INFO | Cog loaded: Updater
2021-07-21 00:43:31,131 | bot | INFO | Cog loaded: Help
2021-07-21 00:43:31,132 | bot | INFO | Cog loaded: Latency
2021-07-21 00:43:31,133 | bot | INFO | Cog loaded: Utility
2021-07-21 00:43:31,134 | bot | INFO | Cog loaded: VoiceChannel
2021-07-21 00:43:31,148 | exts.kus | DEBUG | loaded data
2021-07-21 00:43:33,669 | utils.planner | DEBUG | returning sorted date for 562976873685057546
2021-07-21 00:43:33,677 | bot | INFO | Connected successfully
2021-07-21 00:43:33,769 | bot | DEBUG | changed bot status
2021-07-21 00:43:33,785 | utils.planner | DEBUG | returning sorted date for 728482381215826000
2021-07-21 00:43:33,959 | utils.planner | DEBUG | returning sorted date for 829749071891005512
2021-07-21 02:10:40,348 | bot | INFO | Resumed Connection
2021-07-21 02:10:40,496 | bot | DEBUG | changed bot status
2021-07-21 02:29:44,351 | bot | INFO | Resumed Connection
2021-07-21 02:29:44,530 | bot | DEBUG | changed bot status
2021-07-21 02:45:17,660 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.planner.get_all()
2021-07-21 02:45:25,743 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.planner.get_all(773426467492069386)
2021-07-21 02:45:26,166 | utils.planner | INFO | added new guild 773426467492069386
2021-07-21 02:46:05,778 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.bot.planner._Planner__data
2021-07-21 02:50:22,629 | exts.assignment | DEBUG | init dat for 518063131096907813
2021-07-21 02:50:24,856 | bot | DEBUG | waiting for message...
2021-07-21 02:50:26,805 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-21 02:50:26,806 | bot | DEBUG | waiting for message...
2021-07-21 02:50:29,485 | exts.assignment | DEBUG | update embed successfully for 518063131096907813
2021-07-21 02:50:29,485 | bot | DEBUG | waiting for message...
2021-07-21 02:50:31,259 | exts.assignment | DEBUG | processing ✅ for 518063131096907813
2021-07-21 02:50:31,260 | utils.planner | DEBUG | Check passed date error; '<' not supported between instances of 'NoneType' and 'datetime.datetime'
2021-07-21 02:50:31,260 | utils.planner | DEBUG | generated new key
2021-07-21 02:50:31,260 | utils.planner | DEBUG | added Assignment from `773426467492069386` with key `9b236a52`
2021-07-21 02:50:31,302 | exts.assignment | DEBUG | 518063131096907813 add/edit new assignment and passed in successfully.
