2021-03-02 00:18:31,461 | main | INFO | Starting program...
2021-03-02 00:21:38,071 | bot | INFO | Cog loaded: Help
2021-03-02 00:21:38,155 | bot | INFO | Cog loaded: DayLoop
2021-03-02 00:21:38,156 | bot | INFO | Cog loaded: Latency
2021-03-02 00:21:38,157 | bot | INFO | Cog loaded: ErrorHandler
2021-03-02 00:21:38,159 | bot | INFO | Cog loaded: Snekbox
2021-03-02 00:21:38,161 | bot | INFO | Cog loaded: AdminCommands
2021-03-02 00:21:38,163 | bot | INFO | Cog loaded: Planner
2021-03-02 00:21:38,164 | bot | INFO | Cog loaded: VoiceChannel
2021-03-02 00:21:38,332 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:22:38,212 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:23:38,225 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:24:38,210 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:25:38,236 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:26:38,225 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:27:38,211 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:27:48,051 | main | INFO | Starting program...
2021-03-02 00:27:48,052 | asyncio | DEBUG | Using selector: EpollSelector
2021-03-02 00:27:48,073 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-03-02 00:27:48,074 | bot | INFO | Bot Subclass Created.
2021-03-02 00:27:48,080 | bot | INFO | Cog loaded: Planner
2021-03-02 00:27:48,081 | bot | INFO | Cog loaded: Latency
2021-03-02 00:27:48,082 | bot | INFO | Cog loaded: ErrorHandler
2021-03-02 00:27:48,085 | bot | INFO | Cog loaded: Snekbox
2021-03-02 00:27:48,086 | bot | INFO | Cog loaded: AdminCommands
2021-03-02 00:27:48,172 | bot | INFO | Cog loaded: DayLoop
2021-03-02 00:27:48,174 | bot | INFO | Cog loaded: Help
2021-03-02 00:27:48,175 | bot | INFO | Cog loaded: VoiceChannel
2021-03-02 00:27:48,406 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:28:01,379 | exts.works | DEBUG | Initualizing Data
2021-03-02 00:28:01,379 | exts.works | DEBUG | Creating base embed
2021-03-02 00:28:01,379 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:28:01,382 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:28:01,382 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:01,383 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:28:01,383 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:01,384 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:28:01,385 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:28:01,385 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:01,686 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:02,079 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:02,460 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:02,832 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:03,225 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:03,609 | exts.works | DEBUG | Waiting for message
2021-03-02 00:28:03,620 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:11,889 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:11,889 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:28:11,890 | exts.works | DEBUG | Updating Embed
2021-03-02 00:28:11,890 | exts.works | DEBUG | Creating base embed
2021-03-02 00:28:11,890 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:11,890 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:28:11,890 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:28:11,890 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:28:11,891 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:11,891 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:28:11,891 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:28:11,891 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:12,031 | exts.works | DEBUG | Updated Embed
2021-03-02 00:28:16,224 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:16,225 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:28:16,225 | exts.works | DEBUG | Updating Embed
2021-03-02 00:28:16,225 | exts.works | DEBUG | Creating base embed
2021-03-02 00:28:16,225 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:16,225 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:28:16,225 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:16,226 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:28:16,226 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:28:16,226 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:28:16,226 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:28:16,226 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:16,371 | exts.works | DEBUG | Updated Embed
2021-03-02 00:28:24,538 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:28:24,538 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:28:24,539 | exts.works | DEBUG | Updating Embed
2021-03-02 00:28:24,539 | exts.works | DEBUG | Creating base embed
2021-03-02 00:28:24,539 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:28:24,539 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:28:24,539 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:24,539 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:28:24,540 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:24,540 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:28:24,540 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:28:24,540 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:24,684 | exts.works | DEBUG | Updated Embed
2021-03-02 00:28:25,852 | exts.works | DEBUG | Processing Removing Reaction Event
2021-03-02 00:28:25,853 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:28:29,417 | exts.works | DEBUG | Changed State
2021-03-02 00:28:29,609 | exts.works | DEBUG | Updating Embed
2021-03-02 00:28:29,609 | exts.works | DEBUG | Creating base embed
2021-03-02 00:28:29,610 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:29,610 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:28:29,610 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:28:29,610 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:28:29,611 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:29,611 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:28:29,611 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:28:29,612 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:29,757 | exts.works | DEBUG | Updated Embed
2021-03-02 00:28:29,757 | exts.works | DEBUG | Waiting for message
2021-03-02 00:28:33,590 | exts.works | DEBUG | Changed State
2021-03-02 00:28:33,709 | exts.works | DEBUG | Updating Embed
2021-03-02 00:28:33,709 | exts.works | DEBUG | Creating base embed
2021-03-02 00:28:33,709 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:33,710 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:28:33,710 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:33,711 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:28:33,711 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:28:33,711 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:28:33,712 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:28:33,712 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:33,845 | exts.works | DEBUG | Updated Embed
2021-03-02 00:28:33,845 | exts.works | DEBUG | Waiting for message
2021-03-02 00:28:48,230 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:28:48,283 | exts.works | DEBUG | Changed State
2021-03-02 00:28:48,407 | exts.works | DEBUG | Updating Embed
2021-03-02 00:28:48,408 | exts.works | DEBUG | Creating base embed
2021-03-02 00:28:48,408 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:48,409 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:28:48,409 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:48,409 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:28:48,409 | exts.works | DEBUG | Normal Title
2021-03-02 00:28:48,410 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:28:48,410 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:28:48,410 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:28:48,627 | exts.works | DEBUG | Updated Embed
2021-03-02 00:28:48,628 | exts.works | DEBUG | Waiting for message
2021-03-02 00:28:55,431 | exts.works | DEBUG | Waiting for message
2021-03-02 00:28:55,522 | exts.works | DEBUG | Waiting for message
2021-03-02 00:29:05,512 | exts.works | DEBUG | Waiting for message
2021-03-02 00:29:10,143 | exts.works | DEBUG | Waiting for message
2021-03-02 00:29:23,066 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:29:23,066 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:29:23,249 | exts.works | DEBUG | Close menu with title None
2021-03-02 00:29:23,373 | exts.works | DEBUG | Closed Embed
2021-03-02 00:29:48,234 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:29:52,798 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: import utils.planner
2021-03-02 00:30:08,781 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.mod.get_readable_date("2-3-2021")
2021-03-02 00:30:48,241 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:31:05,332 | main | INFO | Starting program...
2021-03-02 00:31:05,333 | asyncio | DEBUG | Using selector: EpollSelector
2021-03-02 00:31:05,400 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-03-02 00:31:05,403 | bot | INFO | Bot Subclass Created.
2021-03-02 00:31:05,407 | bot | INFO | Cog loaded: Latency
2021-03-02 00:31:05,455 | bot | INFO | Cog loaded: DayLoop
2021-03-02 00:31:05,460 | bot | INFO | Cog loaded: Snekbox
2021-03-02 00:31:05,463 | bot | INFO | Cog loaded: AdminCommands
2021-03-02 00:31:05,470 | bot | INFO | Cog loaded: ErrorHandler
2021-03-02 00:31:05,476 | bot | INFO | Cog loaded: Planner
2021-03-02 00:31:05,478 | bot | INFO | Cog loaded: Help
2021-03-02 00:31:05,480 | bot | INFO | Cog loaded: VoiceChannel
2021-03-02 00:31:05,667 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:31:19,024 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: import utils.planner
2021-03-02 00:31:38,520 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.mod.get_readable_date("2-3-2021")
2021-03-02 00:31:59,407 | exts.works | DEBUG | Initualizing Data
2021-03-02 00:31:59,407 | exts.works | DEBUG | Creating base embed
2021-03-02 00:31:59,407 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:34:51,896 | main | INFO | Starting program...
2021-03-02 00:34:51,949 | asyncio | DEBUG | Using selector: EpollSelector
2021-03-02 00:34:51,972 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-03-02 00:34:51,972 | bot | INFO | Bot Subclass Created.
2021-03-02 00:34:52,056 | bot | INFO | Cog loaded: DayLoop
2021-03-02 00:34:52,059 | bot | INFO | Cog loaded: AdminCommands
2021-03-02 00:34:52,060 | bot | INFO | Cog loaded: Latency
2021-03-02 00:34:52,065 | bot | INFO | Cog loaded: Planner
2021-03-02 00:34:52,066 | bot | INFO | Cog loaded: Help
2021-03-02 00:34:52,068 | bot | INFO | Cog loaded: VoiceChannel
2021-03-02 00:34:52,069 | bot | INFO | Cog loaded: ErrorHandler
2021-03-02 00:34:52,072 | bot | INFO | Cog loaded: Snekbox
2021-03-02 00:34:52,286 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:35:30,710 | exts.works | DEBUG | Initualizing Data
2021-03-02 00:35:30,711 | exts.works | DEBUG | Creating base embed
2021-03-02 00:35:30,711 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:35:30,714 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:35:30,714 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:30,716 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:35:30,716 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:30,717 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:35:30,717 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:35:30,717 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:31,084 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:31,468 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:31,950 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:32,316 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:32,768 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:33,102 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:33,103 | exts.works | DEBUG | Waiting for message
2021-03-02 00:35:40,996 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:40,996 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:35:40,996 | exts.works | DEBUG | Updating Embed
2021-03-02 00:35:40,997 | exts.works | DEBUG | Creating base embed
2021-03-02 00:35:40,997 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:40,997 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:35:40,997 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:35:40,997 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:35:40,998 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:40,998 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:35:40,998 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:35:40,998 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:41,135 | exts.works | DEBUG | Updated Embed
2021-03-02 00:35:42,407 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:42,407 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:35:42,407 | exts.works | DEBUG | Updating Embed
2021-03-02 00:35:42,407 | exts.works | DEBUG | Creating base embed
2021-03-02 00:35:42,408 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:42,408 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:35:42,408 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:42,409 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:35:42,409 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:35:42,409 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:35:42,409 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:35:42,409 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:42,553 | exts.works | DEBUG | Updated Embed
2021-03-02 00:35:45,956 | exts.works | DEBUG | Changed State
2021-03-02 00:35:46,092 | exts.works | DEBUG | Updating Embed
2021-03-02 00:35:46,092 | exts.works | DEBUG | Creating base embed
2021-03-02 00:35:46,092 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:46,093 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:35:46,093 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:46,093 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:35:46,093 | exts.works | DEBUG | Normal Title
2021-03-02 00:35:46,095 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:35:46,095 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:35:46,095 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:35:46,335 | exts.works | DEBUG | Updated Embed
2021-03-02 00:35:46,335 | exts.works | DEBUG | Waiting for message
2021-03-02 00:35:52,168 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:35:53,076 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:35:53,076 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:35:53,077 | utils.planner | DEBUG | Added Assignment from `562976873685057546` with key `822d7839`
2021-03-02 00:35:53,078 | constant | TRACE | Dumped data to the database succesfullyKey: WORKS (<class 'str'>)Value: (<class 'dict'>)
2021-03-02 00:35:53,240 | exts.works | DEBUG | Close menu with title Successfully Added Assignment with key `822d7839`
2021-03-02 00:35:53,420 | exts.works | DEBUG | Closed Embed
2021-03-02 00:36:26,963 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: import utils.planner
2021-03-02 00:36:52,128 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:37:52,209 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:38:52,169 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:38:59,177 | main | INFO | Starting program...
2021-03-02 00:38:59,178 | asyncio | DEBUG | Using selector: EpollSelector
2021-03-02 00:38:59,199 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-03-02 00:38:59,254 | bot | INFO | Bot Subclass Created.
2021-03-02 00:38:59,257 | bot | INFO | Cog loaded: ErrorHandler
2021-03-02 00:38:59,261 | bot | INFO | Cog loaded: Snekbox
2021-03-02 00:38:59,269 | bot | INFO | Cog loaded: Planner
2021-03-02 00:38:59,272 | bot | INFO | Cog loaded: VoiceChannel
2021-03-02 00:38:59,308 | bot | INFO | Cog loaded: DayLoop
2021-03-02 00:38:59,352 | bot | INFO | Cog loaded: Help
2021-03-02 00:38:59,353 | bot | INFO | Cog loaded: Latency
2021-03-02 00:38:59,356 | bot | INFO | Cog loaded: AdminCommands
2021-03-02 00:38:59,568 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:39:23,344 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: import utils.planner
2021-03-02 00:39:59,411 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:40:11,499 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.mod.check_passed_date("2-3-2021")
2021-03-02 00:40:28,124 | exts.admin | DEBUG | Admin Eval from Tpmonkey#2682; code: self.mod.check_passed_date("1-3-2021")
2021-03-02 00:40:40,604 | exts.works | DEBUG | Initualizing Data
2021-03-02 00:40:40,605 | exts.works | DEBUG | Creating base embed
2021-03-02 00:40:40,605 | exts.works | DEBUG | Get Title, Selected
2021-03-02 00:40:40,606 | exts.works | DEBUG | Added Feild, title
2021-03-02 00:40:40,607 | exts.works | DEBUG | Normal Title
2021-03-02 00:40:40,608 | exts.works | DEBUG | Added Feild, description
2021-03-02 00:40:40,608 | exts.works | DEBUG | Normal Title
2021-03-02 00:40:40,609 | exts.works | DEBUG | Added Feild, date
2021-03-02 00:40:40,609 | exts.works | DEBUG | Processing Image Field
2021-03-02 00:40:40,609 | exts.works | DEBUG | Normal Title
2021-03-02 00:40:40,905 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:40:41,437 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:40:41,812 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:40:42,201 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:40:42,588 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:40:42,960 | exts.works | DEBUG | Waiting for message
2021-03-02 00:40:42,964 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:40:44,104 | exts.works | DEBUG | Changed State
2021-03-02 00:40:44,243 | exts.works | DEBUG | Updating Embed
2021-03-02 00:40:44,243 | exts.works | DEBUG | Creating base embed
2021-03-02 00:40:44,243 | exts.works | DEBUG | Normal Title
2021-03-02 00:40:46,505 | exts.errorhand | DEBUG | Command add invoked by Tpmonkey#2682 with error CommandInvokeError: Command raised an exception: IndexError: string index out of range
2021-03-02 00:40:59,402 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:41:03,377 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 00:41:03,377 | exts.works | DEBUG | Processing Emoji
2021-03-02 00:41:03,549 | exts.works | DEBUG | Close menu with title None
2021-03-02 00:41:03,672 | exts.works | DEBUG | Closed Embed
2021-03-02 00:41:59,415 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 00:43:58,885 | main | INFO | Starting program...
2021-03-02 00:43:58,885 | asyncio | DEBUG | Using selector: EpollSelector
2021-03-02 00:43:58,964 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-03-02 00:43:58,965 | bot | INFO | Bot Subclass Created.
2021-03-02 00:43:58,996 | bot | INFO | Cog loaded: DayLoop
2021-03-02 00:43:58,997 | bot | INFO | Cog loaded: ErrorHandler
2021-03-02 00:43:58,999 | bot | INFO | Cog loaded: Snekbox
2021-03-02 00:43:59,059 | bot | INFO | Cog loaded: AdminCommands
2021-03-02 00:43:59,065 | bot | INFO | Cog loaded: Planner
2021-03-02 00:43:59,066 | bot | INFO | Cog loaded: Latency
2021-03-02 00:43:59,068 | bot | INFO | Cog loaded: VoiceChannel
2021-03-02 00:43:59,069 | bot | INFO | Cog loaded: Help
2021-03-02 00:43:59,265 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 05:19:38,874 | main | INFO | Starting program...
2021-03-02 05:19:38,876 | asyncio | DEBUG | Using selector: EpollSelector
2021-03-02 05:19:38,893 | discord.client | WARNING | PyNaCl is not installed, voice will NOT be supported
2021-03-02 05:19:38,894 | bot | INFO | Bot Subclass Created.
2021-03-02 05:19:38,900 | bot | INFO | Cog loaded: AdminCommands
2021-03-02 05:19:38,902 | bot | INFO | Cog loaded: ErrorHandler
2021-03-02 05:19:38,903 | bot | INFO | Cog loaded: Latency
2021-03-02 05:19:38,982 | bot | INFO | Cog loaded: DayLoop
2021-03-02 05:19:38,984 | bot | INFO | Cog loaded: Planner
2021-03-02 05:19:38,986 | bot | INFO | Cog loaded: Help
2021-03-02 05:19:38,989 | bot | INFO | Cog loaded: Snekbox
2021-03-02 05:19:38,991 | bot | INFO | Cog loaded: VoiceChannel
2021-03-02 05:19:39,162 | constant | TRACE | Loaded data from database, Key: TODAY
2021-03-02 05:19:47,026 | exts.works | DEBUG | Initualizing Data
2021-03-02 05:19:47,026 | exts.works | DEBUG | Creating base embed
2021-03-02 05:19:47,026 | exts.works | DEBUG | Getting Title, title, 1
2021-03-02 05:19:47,027 | exts.works | DEBUG | Get Title, Selected
2021-03-02 05:19:47,027 | exts.works | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-03-02 05:19:47,030 | exts.works | DEBUG | Added Feild, title
2021-03-02 05:19:47,030 | exts.works | DEBUG | Getting Title, description, 1
2021-03-02 05:19:47,030 | exts.works | DEBUG | Normal Title
2021-03-02 05:19:47,030 | exts.works | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-03-02 05:19:47,033 | exts.works | DEBUG | Added Feild, description
2021-03-02 05:19:47,033 | exts.works | DEBUG | Getting Title, date, 1
2021-03-02 05:19:47,033 | exts.works | DEBUG | Normal Title
2021-03-02 05:19:47,033 | exts.works | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-03-02 05:19:47,034 | exts.works | DEBUG | Added Feild, date
2021-03-02 05:19:47,034 | exts.works | DEBUG | Processing Image Field
2021-03-02 05:19:47,035 | exts.works | DEBUG | Normal Title
2021-03-02 05:19:47,306 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 05:19:47,669 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 05:19:48,051 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 05:19:48,450 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 05:19:48,852 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 05:19:49,232 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 05:19:49,250 | exts.works | DEBUG | Waiting for message
2021-03-02 05:19:52,219 | exts.works | DEBUG | Processing Adding Reaction Event
2021-03-02 05:19:52,220 | exts.works | DEBUG | Processing Emoji
2021-03-02 05:19:52,220 | exts.works | DEBUG | Updating Embed
2021-03-02 05:19:52,220 | exts.works | DEBUG | Creating base embed
2021-03-02 05:19:52,220 | exts.works | DEBUG | Getting Title, title, 2
2021-03-02 05:19:52,220 | exts.works | DEBUG | Normal Title
2021-03-02 05:19:52,220 | exts.works | DEBUG | Getting Value, title  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-03-02 05:19:52,221 | exts.works | DEBUG | Added Feild, title
2021-03-02 05:19:52,221 | exts.works | DEBUG | Getting Title, description, 2
2021-03-02 05:19:52,221 | exts.works | DEBUG | Get Title, Selected
2021-03-02 05:19:52,221 | exts.works | DEBUG | Getting Value, description  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-03-02 05:19:52,221 | exts.works | DEBUG | Added Feild, description
2021-03-02 05:19:52,221 | exts.works | DEBUG | Getting Title, date, 2
2021-03-02 05:19:52,221 | exts.works | DEBUG | Normal Title
2021-03-02 05:19:52,222 | exts.works | DEBUG | Getting Value, date  {'title': 'Untitled', 'description': 'No Description Provied', 'date': 'Unknown'}
2021-03-02 05:19:52,222 | exts.works | DEBUG | Added Feild, date
2021-03-02 05:19:52,222 | exts.works | DEBUG | Processing Image Field
